Age;Job;Marital;Education;Default;Balance;Housing;Loan;Contact;Day;Month;Duration;Campaign;Pdays;Previous;Poutcome;Y
35;Self-employed;Single;Tertiary;No;0;Yes;Yes;Cellular;18;May;185;1;-1;0;Unknown;No
29;Management;Married;Tertiary;No;85;Yes;Yes;Cellular;18;May;26;1;-1;0;Unknown;No
31;Admin;Single;Secondary;No;1374;Yes;No;Cellular;18;May;290;2;370;1;Failure;No
29;Admin;Single;Secondary;No;460;Yes;No;Cellular;18;May;191;2;357;6;Success;No
42;Blue-collar;Single;Primary;No;-376;Yes;No;Cellular;18;May;53;1;-1;0;Unknown;No
29;Admin;Married;Secondary;No;22171;Yes;No;Cellular;18;May;44;1;355;3;Failure;No
35;Admin;Single;Secondary;No;57;Yes;No;Cellular;18;May;173;1;-1;0;Unknown;No
27;Services;Single;Secondary;No;-195;Yes;No;Cellular;18;May;391;1;-1;0;Unknown;Yes
48;Admin;Divorced;Secondary;No;-480;No;No;Cellular;18;May;380;2;355;1;Failure;No
28;Admin;Married;Secondary;No;-76;Yes;No;Cellular;18;May;143;1;-1;0;Unknown;No
28;Services;Single;Secondary;No;373;Yes;No;Cellular;18;May;115;2;-1;0;Unknown;No
54;Services;Married;Secondary;No;882;Yes;No;Cellular;18;May;217;1;-1;0;Unknown;No
33;Admin;Married;Secondary;No;48;Yes;No;Cellular;18;May;164;5;294;3;Failure;No
26;Management;Single;Tertiary;No;47;Yes;No;Cellular;18;May;63;1;-1;0;Unknown;No
33;Blue-collar;Married;Secondary;No;2761;Yes;No;Cellular;18;May;325;1;-1;0;Unknown;No
30;Technician;Married;Secondary;No;-146;Yes;Yes;Cellular;18;May;167;1;-1;0;Unknown;No
26;Blue-collar;Married;Secondary;No;1702;Yes;Yes;Cellular;18;May;21;1;-1;0;Unknown;No
33;Management;Divorced;Tertiary;No;47;No;No;Cellular;18;May;47;3;178;3;Failure;No
58;Blue-collar;Married;Secondary;No;1859;Yes;No;Cellular;18;May;277;2;264;5;Failure;No
32;Technician;Single;Secondary;No;55;Yes;No;Cellular;18;May;185;1;-1;0;Unknown;No
33;Technician;Single;Tertiary;No;8047;Yes;No;Cellular;18;May;202;1;263;13;Failure;No
40;Services;Married;Secondary;No;278;Yes;No;Cellular;18;May;9;5;-1;0;Unknown;No
55;Blue-collar;Married;Secondary;No;3917;Yes;No;Cellular;18;May;565;1;-1;0;Unknown;Yes
34;Blue-collar;Married;Secondary;No;243;Yes;No;Cellular;18;May;507;1;-1;0;Unknown;Yes
52;Admin;Single;Unknown;No;872;Yes;No;Telephone;18;May;82;6;335;1;Other;No
22;Student;Single;Secondary;No;330;Yes;No;Cellular;18;May;105;1;-1;0;Unknown;No
42;Management;Married;Unknown;No;933;No;No;Cellular;18;May;212;1;-1;0;Unknown;No
34;Blue-collar;Married;Unknown;No;201;Yes;No;Cellular;18;May;78;1;-1;0;Unknown;No
30;Technician;Single;Tertiary;No;1922;Yes;No;Cellular;18;May;546;1;-1;0;Unknown;No
29;Services;Single;Secondary;No;-287;Yes;No;Cellular;18;May;196;1;-1;0;Unknown;No
28;Admin;Single;Secondary;No;352;Yes;Yes;Cellular;18;May;431;1;-1;0;Unknown;Yes
32;Blue-collar;Married;Secondary;No;-667;Yes;No;Cellular;18;May;152;7;349;1;Other;No
32;Admin;Married;Secondary;No;97;Yes;No;Cellular;18;May;165;2;364;1;Success;No
30;Blue-collar;Single;Secondary;No;1165;Yes;No;Cellular;18;May;365;2;-1;0;Unknown;No
30;Management;Married;Tertiary;No;168;Yes;No;Cellular;18;May;229;2;355;1;Failure;No
33;Admin;Single;Secondary;No;1430;Yes;No;Cellular;18;May;74;3;349;2;Other;No
23;Technician;Single;Secondary;No;356;Yes;No;Cellular;18;May;224;2;356;2;Failure;No
27;Management;Single;Tertiary;No;438;Yes;No;Cellular;18;May;10;5;-1;0;Unknown;No
25;Management;Married;Tertiary;No;-242;Yes;Yes;Cellular;18;May;600;4;332;4;Other;Yes
48;Services;Divorced;Secondary;No;-203;Yes;No;Cellular;18;May;156;5;297;1;Other;No
30;Services;Married;Secondary;No;1256;Yes;No;Cellular;18;May;123;3;-1;0;Unknown;No
39;Blue-collar;Single;Primary;No;656;Yes;No;Cellular;18;May;190;6;-1;0;Unknown;No
33;Services;Divorced;Secondary;No;90;Yes;No;Cellular;18;May;114;2;-1;0;Unknown;No
45;Admin;Divorced;Secondary;No;2353;Yes;No;Cellular;18;May;435;7;74;3;Success;No
38;Services;Divorced;Secondary;No;49;Yes;No;Cellular;18;May;43;1;367;2;Success;No
37;Management;Divorced;Tertiary;No;1170;Yes;Yes;Cellular;18;May;106;1;-1;0;Unknown;No
52;Blue-collar;Married;Secondary;No;-194;Yes;No;Cellular;18;May;326;1;-1;0;Unknown;No
33;Management;Single;Tertiary;No;2294;Yes;No;Cellular;18;May;81;1;178;1;Other;No
43;Services;Married;Secondary;No;43;Yes;No;Cellular;18;May;199;1;-1;0;Unknown;No
30;Management;Single;Secondary;No;-383;Yes;No;Cellular;18;May;170;1;-1;0;Unknown;No
32;Blue-collar;Married;Primary;No;268;Yes;Yes;Cellular;18;May;189;1;-1;0;Unknown;No
27;Management;Single;Tertiary;No;2802;Yes;No;Cellular;18;May;84;1;-1;0;Unknown;No
29;Technician;Single;Tertiary;No;615;Yes;No;Cellular;18;May;373;1;-1;0;Unknown;Yes
36;Services;Divorced;Secondary;No;3;Yes;No;Cellular;18;May;15;8;-1;0;Unknown;No
28;Management;Married;Tertiary;No;1480;Yes;No;Cellular;18;May;143;1;-1;0;Unknown;No
31;Management;Single;Tertiary;No;518;Yes;No;Cellular;18;May;399;1;-1;0;Unknown;No
37;Blue-collar;Divorced;Primary;No;117;Yes;No;Cellular;18;May;125;3;350;4;Failure;No
31;Admin;Single;Secondary;No;1129;Yes;No;Cellular;18;May;145;3;-1;0;Unknown;No
38;Blue-collar;Divorced;Secondary;No;-138;Yes;No;Cellular;18;May;644;1;-1;0;Unknown;No
29;Blue-collar;Single;Secondary;No;391;Yes;No;Cellular;18;May;166;1;-1;0;Unknown;No
31;Services;Single;Secondary;No;91;Yes;No;Cellular;18;May;111;2;-1;0;Unknown;No
33;Blue-collar;Single;Secondary;No;-38;Yes;No;Cellular;18;May;184;1;-1;0;Unknown;No
38;Services;Married;Unknown;No;15;Yes;No;Cellular;18;May;233;1;-1;0;Unknown;No
55;Retired;Divorced;Tertiary;No;0;No;No;Cellular;18;May;616;1;370;1;Success;Yes
32;Admin;Single;Secondary;No;92;Yes;No;Cellular;18;May;110;1;315;2;Failure;No
30;Blue-collar;Divorced;Primary;No;53;Yes;No;Cellular;18;May;116;1;-1;0;Unknown;No
35;Blue-collar;Single;Primary;No;-4;Yes;No;Cellular;18;May;178;1;-1;0;Unknown;No
25;Blue-collar;Single;Secondary;No;217;Yes;No;Cellular;18;May;504;1;-1;0;Unknown;Yes
29;Management;Single;Tertiary;No;797;Yes;No;Cellular;18;May;334;2;-1;0;Unknown;No
30;Self-employed;Single;Unknown;No;-142;Yes;No;Cellular;18;May;144;1;-1;0;Unknown;No
38;Admin;Single;Secondary;No;144;Yes;No;Cellular;18;May;177;1;-1;0;Unknown;No
32;Admin;Single;Secondary;No;3950;Yes;No;Cellular;18;May;232;1;178;1;Success;No
30;Blue-collar;Single;Secondary;No;327;Yes;No;Telephone;18;May;21;2;-1;0;Unknown;No
25;Technician;Married;Tertiary;No;839;Yes;No;Cellular;18;May;700;3;-1;0;Unknown;Yes
34;Management;Single;Tertiary;No;138;Yes;No;Cellular;18;May;191;5;-1;0;Unknown;No
29;Blue-collar;Single;Secondary;No;922;Yes;No;Cellular;18;May;72;1;-1;0;Unknown;No
42;Self-employed;Divorced;Secondary;No;35;Yes;Yes;Cellular;18;May;163;1;-1;0;Unknown;No
32;Blue-collar;Single;Secondary;No;1670;Yes;No;Cellular;18;May;183;1;-1;0;Unknown;No
24;Technician;Single;Tertiary;No;10;Yes;No;Cellular;18;May;78;2;367;2;Other;No
30;Admin;Single;Secondary;No;219;Yes;Yes;Cellular;18;May;91;6;-1;0;Unknown;No
26;Blue-collar;Married;Secondary;No;697;Yes;No;Cellular;18;May;253;2;-1;0;Unknown;No
24;Services;Married;Secondary;No;1354;Yes;Yes;Cellular;18;May;239;2;-1;0;Unknown;No
39;Blue-collar;Divorced;Unknown;No;463;Yes;No;Cellular;18;May;169;1;-1;0;Unknown;No
31;Blue-collar;Single;Primary;No;2369;Yes;No;Cellular;18;May;87;1;-1;0;Unknown;No
34;Blue-collar;Single;Unknown;No;-90;Yes;No;Cellular;18;May;20;1;370;1;Failure;No
26;Blue-collar;Single;Primary;No;37;Yes;No;Cellular;18;May;121;5;-1;0;Unknown;No
48;Blue-collar;Single;Unknown;No;428;Yes;No;Cellular;18;May;127;1;-1;0;Unknown;No
30;Self-employed;Married;Tertiary;No;163;Yes;No;Cellular;18;May;149;1;362;8;Other;No
33;Management;Married;Secondary;No;180;Yes;No;Cellular;18;May;37;2;-1;0;Unknown;No
47;Blue-collar;Married;Primary;No;2269;Yes;No;Cellular;18;May;132;1;279;2;Failure;No
27;Services;Single;Secondary;No;261;Yes;Yes;Cellular;18;May;113;1;-1;0;Unknown;No
30;Management;Divorced;Tertiary;No;726;Yes;No;Cellular;18;May;24;1;-1;0;Unknown;No
36;Housemaid;Single;Secondary;No;1015;Yes;No;Cellular;18;May;1008;1;347;2;Success;Yes
32;Admin;Married;Secondary;No;3540;Yes;No;Cellular;18;May;213;1;178;1;Failure;No
33;Technician;Single;Unknown;No;135;Yes;No;Cellular;18;May;153;1;-1;0;Unknown;No
31;Technician;Single;Tertiary;No;-162;Yes;No;Cellular;18;May;380;1;-1;0;Unknown;No
28;Technician;Single;Tertiary;No;1080;Yes;No;Cellular;18;May;192;1;-1;0;Unknown;No
30;Technician;Single;Secondary;No;963;Yes;No;Cellular;18;May;66;1;-1;0;Unknown;No
30;Blue-collar;Married;Secondary;No;-135;Yes;No;Cellular;18;May;57;1;-1;0;Unknown;No
27;Blue-collar;Married;Unknown;No;409;Yes;No;Cellular;18;May;525;1;-1;0;Unknown;Yes
23;Blue-collar;Single;Unknown;No;817;Yes;No;Cellular;18;May;123;1;-1;0;Unknown;No
29;Blue-collar;Married;Secondary;No;275;Yes;No;Cellular;18;May;180;1;-1;0;Unknown;No
33;Technician;Single;Secondary;No;315;Yes;No;Cellular;18;May;179;3;374;2;Other;No
27;Blue-collar;Single;Primary;No;409;Yes;No;Cellular;18;May;276;4;301;2;Success;No
29;Technician;Single;Secondary;No;468;Yes;No;Cellular;18;May;37;1;370;3;Failure;No
27;Blue-collar;Single;Secondary;No;381;Yes;No;Cellular;18;May;143;1;-1;0;Unknown;No
25;Services;Single;Secondary;No;1119;Yes;No;Cellular;18;May;1063;1;-1;0;Unknown;Yes
24;Admin;Single;Secondary;No;3505;Yes;No;Cellular;18;May;317;1;355;1;Other;No
29;Services;Single;Secondary;No;40;Yes;No;Cellular;18;May;105;1;355;2;Failure;No
32;Blue-collar;Single;Primary;No;12198;Yes;No;Cellular;18;May;178;1;-1;0;Unknown;Yes
31;Management;Single;Tertiary;No;-234;Yes;No;Cellular;18;May;124;1;-1;0;Unknown;No
34;Management;Single;Unknown;No;6013;Yes;No;Cellular;18;May;612;1;-1;0;Unknown;Yes
29;Self-employed;Single;Tertiary;No;476;Yes;No;Cellular;18;May;427;1;-1;0;Unknown;Yes
29;Admin;Single;Tertiary;No;1501;Yes;No;Cellular;18;May;316;1;-1;0;Unknown;No
56;Admin;Single;Secondary;No;791;Yes;No;Cellular;18;May;103;2;-1;0;Unknown;No
29;Technician;Single;Secondary;No;-218;Yes;No;Cellular;18;May;73;2;-1;0;Unknown;No
35;Management;Divorced;Unknown;No;1043;Yes;Yes;Cellular;18;May;230;1;-1;0;Unknown;No
33;Admin;Single;Tertiary;No;235;Yes;No;Cellular;18;May;525;1;-1;0;Unknown;Yes
30;Blue-collar;Single;Unknown;No;694;Yes;Yes;Cellular;18;May;599;1;306;4;Success;No
38;Entrepreneur;Married;Tertiary;No;170;Yes;No;Cellular;18;May;442;1;-1;0;Unknown;Yes
45;Technician;Divorced;Secondary;No;-357;Yes;Yes;Cellular;18;May;618;1;355;2;Failure;Yes
24;Blue-collar;Single;Secondary;No;-287;Yes;No;Cellular;18;May;504;1;-1;0;Unknown;No
45;Unemployed;Single;Secondary;No;382;Yes;Yes;Cellular;18;May;182;1;-1;0;Unknown;No
27;Technician;Divorced;Secondary;No;21;Yes;No;Cellular;18;May;336;1;356;1;Failure;No
53;Blue-collar;Married;Primary;No;273;Yes;No;Cellular;18;May;248;1;279;2;Failure;No
40;Blue-collar;Single;Unknown;No;1074;Yes;No;Cellular;18;May;504;1;-1;0;Unknown;No
26;Blue-collar;Single;Secondary;No;0;Yes;No;Cellular;18;May;82;4;-1;0;Unknown;No
36;Services;Single;Secondary;No;165;Yes;No;Cellular;18;May;182;2;-1;0;Unknown;No
21;Student;Single;Tertiary;No;2764;Yes;No;Cellular;18;May;78;2;354;2;Failure;No
30;Blue-collar;Married;Primary;No;-5;Yes;No;Cellular;18;May;518;2;-1;0;Unknown;No
47;Technician;Married;Secondary;No;536;Yes;No;Cellular;18;May;778;2;336;2;Success;No
39;Services;Single;Primary;No;471;Yes;No;Cellular;18;May;61;4;362;1;Failure;No
28;Student;Single;Tertiary;No;385;Yes;No;Telephone;18;May;203;5;-1;0;Unknown;No
26;Blue-collar;Married;Primary;No;595;Yes;Yes;Cellular;18;May;222;3;-1;0;Unknown;No
28;Management;Single;Tertiary;No;-386;Yes;No;Cellular;18;May;59;2;-1;0;Unknown;No
30;Blue-collar;Single;Secondary;No;2145;Yes;No;Cellular;18;May;727;2;-1;0;Unknown;Yes
26;Blue-collar;Single;Secondary;No;154;Yes;No;Cellular;18;May;1010;2;356;2;Failure;No
31;Services;Single;Unknown;No;919;Yes;No;Cellular;18;May;180;2;-1;0;Unknown;No
27;Technician;Single;Secondary;No;2293;Yes;No;Cellular;18;May;317;3;364;1;Other;No
35;Entrepreneur;Single;Tertiary;No;3302;Yes;Yes;Cellular;18;May;207;3;-1;0;Unknown;No
34;Entrepreneur;Single;Tertiary;No;1068;Yes;No;Cellular;18;May;46;6;378;2;Failure;No
36;Admin;Single;Secondary;No;319;Yes;No;Cellular;18;May;120;2;-1;0;Unknown;No
34;Admin;Single;Tertiary;No;4254;Yes;No;Cellular;18;May;104;3;178;1;Success;No
33;Admin;Married;Secondary;No;1077;Yes;No;Cellular;18;May;432;3;374;3;Other;No
44;Admin;Divorced;Secondary;No;777;Yes;No;Cellular;18;May;517;3;350;2;Failure;No
34;Blue-collar;Married;Primary;No;392;Yes;No;Cellular;18;May;180;3;360;1;Failure;No
25;Services;Single;Secondary;No;-371;Yes;No;Cellular;18;May;147;2;347;3;Other;No
39;Blue-collar;Married;Secondary;No;161;Yes;No;Cellular;18;May;98;2;-1;0;Unknown;No
34;Blue-collar;Divorced;Secondary;No;-301;Yes;Yes;Cellular;18;May;465;2;-1;0;Unknown;No
32;Blue-collar;Married;Primary;No;-454;Yes;Yes;Cellular;18;May;801;5;355;2;Failure;Yes
26;Blue-collar;Single;Secondary;No;-93;Yes;No;Cellular;18;May;599;2;-1;0;Unknown;No
50;Technician;Divorced;Secondary;No;116;Yes;No;Cellular;18;May;40;2;321;14;Other;No
36;Blue-collar;Married;Secondary;No;-73;Yes;Yes;Cellular;18;May;15;8;-1;0;Unknown;No
29;Technician;Single;Secondary;No;577;Yes;No;Cellular;18;May;18;4;-1;0;Unknown;No
44;Admin;Married;Secondary;No;429;Yes;Yes;Cellular;18;May;35;3;349;32;Failure;No
27;Technician;Single;Secondary;No;598;Yes;No;Cellular;18;May;309;2;-1;0;Unknown;No
27;Management;Single;Tertiary;No;574;Yes;No;Cellular;18;May;196;3;-1;0;Unknown;No
60;Retired;Divorced;Secondary;No;306;Yes;No;Cellular;18;May;76;3;-1;0;Unknown;No
34;Admin;Married;Secondary;No;1158;Yes;No;Cellular;18;May;61;7;-1;0;Unknown;No
41;Management;Married;Tertiary;No;1387;Yes;No;Cellular;18;May;154;2;-1;0;Unknown;No
57;Blue-collar;Married;Secondary;No;2058;Yes;No;Telephone;18;May;23;2;-1;0;Unknown;No
40;Blue-collar;Married;Primary;No;-35;Yes;No;Cellular;18;May;194;3;-1;0;Unknown;No
22;Admin;Single;Secondary;No;1157;Yes;Yes;Cellular;18;May;336;2;-1;0;Unknown;No
32;Blue-collar;Married;Secondary;No;-39;Yes;No;Cellular;18;May;104;2;-1;0;Unknown;No
28;Management;Single;Secondary;No;1609;Yes;No;Cellular;18;May;98;2;315;3;Failure;No
46;Entrepreneur;Married;Secondary;No;145;Yes;No;Cellular;18;May;236;3;-1;0;Unknown;No
30;Technician;Married;Secondary;No;33;Yes;No;Cellular;18;May;146;2;-1;0;Unknown;No
26;Blue-collar;Single;Primary;No;-887;Yes;No;Cellular;18;May;827;2;-1;0;Unknown;Yes
35;Admin;Single;Secondary;No;184;Yes;No;Cellular;18;May;181;2;-1;0;Unknown;No
40;Admin;Divorced;Secondary;No;220;Yes;No;Cellular;18;May;197;2;-1;0;Unknown;No
44;Technician;Single;Secondary;No;59;Yes;No;Cellular;18;May;9;4;341;19;Failure;No
27;Technician;Married;Secondary;No;267;Yes;No;Cellular;18;May;166;4;-1;0;Unknown;No
30;Management;Single;Tertiary;No;264;Yes;No;Cellular;18;May;36;2;370;2;Other;No
27;Admin;Single;Primary;No;528;Yes;Yes;Cellular;18;May;267;2;311;2;Failure;No
52;Blue-collar;Married;Secondary;No;266;Yes;No;Cellular;18;May;87;2;299;3;Other;No
31;Services;Single;Secondary;No;258;Yes;No;Cellular;18;May;409;3;-1;0;Unknown;No
34;Technician;Married;Secondary;No;966;Yes;No;Cellular;18;May;16;4;273;7;Other;No
35;Blue-collar;Divorced;Secondary;No;164;Yes;No;Cellular;18;May;11;5;364;13;Failure;No
57;Services;Divorced;Primary;No;2225;Yes;No;Cellular;18;May;8;4;-1;0;Unknown;No
27;Blue-collar;Single;Secondary;No;240;Yes;No;Cellular;18;May;166;4;-1;0;Unknown;No
38;Admin;Single;Secondary;No;1560;Yes;No;Cellular;18;May;9;2;178;3;Failure;No
28;Blue-collar;Married;Secondary;No;1072;Yes;No;Cellular;18;May;630;2;356;4;Other;No
30;Admin;Married;Secondary;No;2678;Yes;No;Cellular;18;May;23;5;-1;0;Unknown;No
35;Admin;Married;Secondary;No;10133;No;Yes;Cellular;18;May;382;2;-1;0;Unknown;No
23;Student;Single;Secondary;No;234;Yes;No;Cellular;18;May;33;5;354;7;Other;No
29;Admin;Single;Secondary;No;306;Yes;No;Cellular;18;May;774;4;-1;0;Unknown;Yes
30;Services;Divorced;Secondary;No;1336;Yes;No;Cellular;18;May;13;3;355;5;Failure;No
30;Admin;Single;Secondary;No;3068;Yes;No;Cellular;18;May;227;2;-1;0;Unknown;No
47;Services;Divorced;Secondary;No;-1730;Yes;Yes;Cellular;18;May;178;3;-1;0;Unknown;No
54;Retired;Divorced;Secondary;No;451;No;Yes;Cellular;18;May;42;4;280;5;Failure;No
34;Technician;Divorced;Secondary;No;17;Yes;No;Cellular;18;May;375;3;-1;0;Unknown;No
28;Technician;Single;Secondary;No;3;No;No;Telephone;18;May;40;8;349;6;Failure;No
38;Management;Single;Tertiary;No;2368;Yes;No;Cellular;18;May;241;3;-1;0;Unknown;No
28;Blue-collar;Single;Secondary;No;2528;Yes;No;Cellular;18;May;190;8;-1;0;Unknown;No
30;Management;Single;Tertiary;No;2017;Yes;No;Cellular;18;May;213;4;-1;0;Unknown;No
36;Technician;Single;Secondary;No;23;Yes;No;Cellular;18;May;69;2;333;2;Failure;No
37;Blue-collar;Married;Secondary;No;139;Yes;No;Cellular;18;May;412;5;-1;0;Unknown;No
36;Blue-collar;Married;Primary;No;106;Yes;No;Cellular;18;May;31;6;-1;0;Unknown;No
35;Blue-collar;Single;Secondary;No;-295;Yes;Yes;Cellular;18;May;173;2;-1;0;Unknown;No
27;Blue-collar;Single;Secondary;No;2752;Yes;No;Cellular;18;May;165;2;-1;0;Unknown;No
29;Management;Single;Tertiary;No;2637;Yes;No;Cellular;18;May;179;3;-1;0;Unknown;No
30;Technician;Single;Secondary;No;778;Yes;No;Cellular;18;May;22;2;346;2;Failure;No
33;Blue-collar;Divorced;Secondary;No;865;Yes;No;Cellular;18;May;158;2;-1;0;Unknown;No
27;Blue-collar;Single;Secondary;No;179;Yes;No;Cellular;18;May;74;2;-1;0;Unknown;No
43;Services;Single;Secondary;No;-63;Yes;No;Cellular;18;May;92;3;374;1;Other;No
35;Management;Single;Tertiary;No;-292;Yes;No;Cellular;18;May;166;2;272;6;Failure;No
23;Blue-collar;Single;Secondary;No;668;Yes;No;Cellular;18;May;857;3;-1;0;Unknown;No
40;Technician;Married;Tertiary;No;1034;Yes;No;Cellular;18;May;368;2;-1;0;Unknown;No
32;Admin;Single;Unknown;No;2692;Yes;No;Cellular;18;May;99;2;-1;0;Unknown;No
25;Blue-collar;Single;Primary;No;292;Yes;Yes;Cellular;18;May;1027;2;-1;0;Unknown;Yes
33;Admin;Single;Secondary;No;-371;Yes;Yes;Cellular;18;May;221;2;350;4;Other;No
24;Services;Single;Secondary;No;1299;Yes;Yes;Cellular;18;May;113;2;-1;0;Unknown;No
25;Blue-collar;Single;Secondary;No;320;Yes;No;Cellular;18;May;549;3;-1;0;Unknown;No
32;Management;Married;Tertiary;No;1041;Yes;No;Cellular;18;May;577;2;-1;0;Unknown;No
28;Entrepreneur;Single;Tertiary;No;224;Yes;No;Cellular;18;May;567;2;-1;0;Unknown;No
27;Unemployed;Single;Secondary;No;259;Yes;No;Cellular;18;May;12;2;-1;0;Unknown;No
42;Blue-collar;Married;Primary;No;1687;Yes;No;Cellular;18;May;14;3;178;3;Other;No
56;Admin;Married;Secondary;No;95;Yes;No;Cellular;18;May;428;2;-1;0;Unknown;No
40;Technician;Single;Secondary;No;191;Yes;No;Cellular;18;May;19;4;374;1;Other;No
34;Blue-collar;Single;Primary;No;4723;Yes;No;Cellular;18;May;350;3;-1;0;Unknown;No
29;Entrepreneur;Single;Tertiary;No;219;Yes;No;Cellular;18;May;76;2;356;1;Failure;No
30;Retired;Single;Secondary;No;48;No;No;Cellular;18;May;142;2;300;1;Other;No
34;Management;Single;Tertiary;No;-578;Yes;No;Cellular;18;May;767;2;-1;0;Unknown;Yes
46;Entrepreneur;Divorced;Tertiary;No;148;Yes;No;Cellular;18;May;61;3;350;5;Other;No
49;Management;Married;Tertiary;No;3063;Yes;No;Cellular;18;May;68;2;-1;0;Unknown;No
33;Blue-collar;Married;Secondary;No;139;Yes;Yes;Cellular;18;May;732;2;291;5;Failure;Yes
22;Management;Single;Tertiary;No;103;Yes;No;Cellular;18;May;130;2;-1;0;Unknown;No
32;Technician;Single;Tertiary;No;2684;Yes;No;Cellular;18;May;542;2;-1;0;Unknown;Yes
25;Management;Married;Tertiary;No;127;Yes;No;Cellular;18;May;695;2;-1;0;Unknown;No
31;Technician;Single;Tertiary;No;-241;Yes;No;Cellular;18;May;333;2;355;1;Failure;No
33;Blue-collar;Married;Secondary;No;18;Yes;No;Cellular;18;May;312;3;-1;0;Unknown;No
33;Technician;Single;Secondary;No;1279;Yes;No;Cellular;18;May;239;2;349;3;Success;No
29;Blue-collar;Divorced;Unknown;No;101;Yes;No;Cellular;18;May;295;2;355;4;Failure;No
29;Management;Married;Tertiary;No;318;Yes;No;Cellular;18;May;1434;2;356;4;Failure;No
37;Admin;Single;Secondary;No;16;No;No;Cellular;18;May;488;5;336;2;Failure;No
34;Blue-collar;Married;Secondary;No;355;Yes;No;Cellular;18;May;189;3;348;3;Failure;No
23;Student;Single;Secondary;No;2530;Yes;No;Cellular;18;May;194;3;364;3;Other;No
34;Management;Married;Tertiary;No;1657;Yes;No;Cellular;18;May;566;2;356;4;Failure;No
26;Services;Single;Primary;No;-32;Yes;No;Cellular;18;May;486;2;336;6;Other;No
30;Management;Married;Tertiary;No;1814;Yes;No;Cellular;18;May;207;4;-1;0;Unknown;No
37;Blue-collar;Married;Secondary;No;-83;Yes;No;Cellular;18;May;179;4;-1;0;Unknown;No
28;Blue-collar;Married;Primary;No;519;Yes;No;Cellular;18;May;82;9;-1;0;Unknown;No
22;Student;Single;Primary;No;110;Yes;No;Cellular;18;May;237;2;-1;0;Unknown;No
35;Admin;Single;Secondary;No;181;Yes;No;Cellular;18;May;217;4;301;1;Failure;No
51;Blue-collar;Single;Primary;No;55;Yes;No;Cellular;18;May;351;2;-1;0;Unknown;No
33;Management;Single;Secondary;No;219;Yes;No;Cellular;18;May;19;4;-1;0;Unknown;No
27;Entrepreneur;Married;Secondary;No;97;Yes;Yes;Cellular;18;May;13;3;-1;0;Unknown;No
29;Blue-collar;Married;Secondary;No;1958;Yes;No;Cellular;18;May;112;4;349;1;Failure;No
34;Admin;Married;Secondary;No;393;Yes;No;Cellular;18;May;222;4;355;1;Failure;No
59;Retired;Divorced;Primary;No;47;Yes;No;Telephone;18;May;110;3;374;1;Failure;No
35;Management;Single;Tertiary;No;9336;Yes;No;Cellular;18;May;311;2;-1;0;Unknown;No
27;Blue-collar;Single;Secondary;No;294;Yes;No;Cellular;18;May;466;2;-1;0;Unknown;No
26;Blue-collar;Single;Secondary;No;-350;Yes;No;Cellular;18;May;80;3;329;3;Failure;No
31;Blue-collar;Married;Secondary;No;512;Yes;No;Cellular;18;May;109;2;-1;0;Unknown;No
39;Blue-collar;Divorced;Primary;No;815;Yes;No;Cellular;18;May;22;3;-1;0;Unknown;No
43;Self-employed;Married;Secondary;No;487;Yes;No;Telephone;18;May;54;2;279;4;Failure;No
33;Management;Single;Tertiary;No;1304;Yes;No;Cellular;18;May;536;2;-1;0;Unknown;Yes
38;Blue-collar;Married;Primary;No;5643;Yes;No;Cellular;18;May;106;2;362;1;Failure;No
28;Technician;Single;Secondary;No;-16;Yes;No;Cellular;18;May;251;3;-1;0;Unknown;No
45;Admin;Single;Secondary;No;2394;Yes;Yes;Telephone;18;May;895;12;-1;0;Unknown;No
30;Blue-collar;Single;Secondary;No;8950;Yes;No;Cellular;18;May;11;4;355;1;Other;No
45;Admin;Married;Secondary;No;14;No;Yes;Cellular;18;May;8;9;353;5;Failure;No
30;Services;Single;Secondary;No;177;Yes;No;Cellular;18;May;187;4;356;2;Other;No
30;Services;Married;Secondary;No;1808;Yes;No;Cellular;18;May;83;2;-1;0;Unknown;No
34;Blue-collar;Married;Primary;No;-1;Yes;No;Cellular;18;May;1057;6;355;1;Other;Yes
24;Blue-collar;Single;Primary;No;174;Yes;No;Cellular;18;May;22;3;-1;0;Unknown;No
36;Entrepreneur;Married;Secondary;No;246;Yes;No;Cellular;18;May;427;4;-1;0;Unknown;No
